City_ID,City,Country,Date,Current Description,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
523,Amahai,ID,2021-12-21 17:24:34,heavy intensity rain,-3.3333,128.9167,78.93,83,100,5.82
524,Graham,US,2021-12-21 17:24:34,fog,47.0529,-122.2943,35.98,96,90,0.0
525,Severo-Kurilsk,RU,2021-12-21 17:24:34,clear sky,50.6789,156.125,22.78,71,9,11.21
526,Grand Island,US,2021-12-21 17:24:35,clear sky,40.925,-98.342,40.78,59,1,5.01
527,Kingaroy,AU,2021-12-21 17:24:35,overcast clouds,-26.5333,151.8333,66.24,94,90,0.0
528,San Felipe,VE,2021-12-21 17:24:36,overcast clouds,10.3399,-68.7425,83.32,67,91,7.18
529,Phra Phutthabat,TH,2021-12-21 17:24:36,scattered clouds,14.7253,100.7954,74.82,57,26,3.42
530,Elbrus,RU,2021-12-21 17:24:36,snow,43.2577,42.6443,17.89,97,100,6.89
531,Martapura,ID,2021-12-21 17:24:36,overcast clouds,-3.4167,114.85,77.09,94,90,1.14
532,Bonavista,CA,2021-12-21 17:24:37,light snow,48.6499,-53.1147,27.12,89,100,10.96
533,Sayyan,YE,2021-12-21 17:24:37,few clouds,15.1718,44.3244,56.98,43,12,2.21
534,Aksarka,RU,2021-12-21 17:24:37,overcast clouds,66.5606,67.7975,-13.83,99,97,3.38
535,Conakry,GN,2021-12-21 17:24:38,haze,9.538,-13.6773,87.87,48,75,6.91
536,Puerto Colombia,CO,2021-12-21 17:24:38,broken clouds,10.9878,-74.9547,86.09,76,67,12.3
537,Wagar,SD,2021-12-21 17:24:38,overcast clouds,16.1525,36.2032,74.64,65,92,19.98
538,Saint-Francois,FR,2021-12-21 17:24:39,broken clouds,46.4154,3.9054,31.68,90,75,5.75
539,Kadoma,JP,2021-12-21 17:24:39,clear sky,34.7333,135.5833,49.39,77,2,2.15
540,Vangaindrano,MG,2021-12-21 17:24:40,moderate rain,-23.35,47.6,72.91,92,100,7.58
541,Rapid Valley,US,2021-12-21 17:24:40,clear sky,44.0625,-103.1463,41.04,49,1,10.36
542,Inca,ES,2021-12-21 17:24:40,overcast clouds,39.7211,2.9109,58.93,80,99,1.34
543,Asyut,EG,2021-12-21 17:22:42,clear sky,27.181,31.1837,54.73,49,7,5.12
544,Teya,RU,2021-12-21 17:24:41,scattered clouds,60.3778,92.6267,-25.4,98,34,1.34
545,Lodja,CD,2021-12-21 17:24:41,moderate rain,-3.4833,23.4333,73.44,93,89,3.15
546,Ust-Kuyga,RU,2021-12-21 17:24:42,overcast clouds,70.0167,135.6,-34.94,93,85,7.94
547,Ewa Beach,US,2021-12-21 17:24:30,light rain,21.3156,-158.0072,73.35,72,90,15.01
548,Bayan,CN,2021-12-21 17:24:42,clear sky,46.0833,127.4,-13.88,96,6,3.27
549,Balakovo,RU,2021-12-21 17:24:43,clear sky,52.0278,47.8007,7.09,91,10,7.16
550,Henties Bay,NA,2021-12-21 17:24:43,clear sky,-22.116,14.2845,67.86,81,1,9.01
551,Corinto,GR,2021-12-21 17:24:23,overcast clouds,37.9407,22.9573,51.89,69,100,3.87
552,Cozumel,MX,2021-12-21 17:24:43,scattered clouds,20.5083,-86.9458,80.67,75,40,11.5
553,Voh,NC,2021-12-21 17:24:44,clear sky,-20.9667,164.7,75.52,90,4,3.15
554,Hondo,JP,2021-12-21 17:24:44,broken clouds,32.45,130.2,49.95,63,51,6.69
555,Turukhansk,RU,2021-12-21 17:25:44,overcast clouds,65.8167,87.9833,-18.33,86,86,6.98
556,Phillipsburg,US,2021-12-21 17:25:45,overcast clouds,40.6937,-75.1902,41.97,66,100,1.01
557,Metro,ID,2021-12-21 17:25:45,overcast clouds,-5.1131,105.3067,75.07,93,100,2.13
558,Matveyev Kurgan,RU,2021-12-21 17:25:45,broken clouds,47.5645,38.8695,26.92,80,73,14.16
559,Abu Dhabi,AE,2021-12-21 17:25:46,clear sky,24.4667,54.3667,75.22,72,0,4.61
560,Chateauroux,FR,2021-12-21 17:25:46,overcast clouds,46.8167,1.7,32.0,86,90,12.66
561,Te Anau,NZ,2021-12-21 17:25:46,broken clouds,-45.4167,167.7167,54.19,80,59,7.94
562,Mitu,CO,2021-12-21 17:25:47,overcast clouds,1.1983,-70.1733,81.1,89,100,2.91
563,Jinchang,CN,2021-12-21 17:25:47,clear sky,38.4953,102.1739,28.62,25,3,4.07
564,Urumqi,CN,2021-12-21 17:25:47,mist,43.801,87.6005,9.55,85,82,0.0
565,Haradok,BY,2021-12-21 17:25:48,overcast clouds,55.4624,29.9816,8.71,84,100,8.59
566,Toora-Khem,RU,2021-12-21 17:25:48,overcast clouds,52.4675,96.11,12.42,98,100,2.75
567,Lulea,SE,2021-12-21 17:25:49,clear sky,65.5842,22.1547,-0.33,92,0,4.61
568,The Pas,CA,2021-12-21 17:25:49,light snow,53.8251,-101.2541,-0.38,85,90,3.44
569,Hvittingfoss,NO,2021-12-21 17:25:49,light snow,59.4833,10.0167,31.86,53,100,4.23
570,Manuk Mangkaw,PH,2021-12-21 17:25:51,overcast clouds,4.8,119.85,82.17,70,94,3.36
571,Aanekoski,FI,2021-12-21 17:25:51,few clouds,62.6946,25.818,6.67,95,16,5.48
572,George Town,MY,2021-12-21 17:21:11,scattered clouds,5.4112,100.3354,78.75,94,40,2.3
573,Russell,US,2021-12-21 17:25:51,overcast clouds,32.3502,-85.1999,42.39,89,100,6.91
574,Muisne,EC,2021-12-21 17:25:52,overcast clouds,0.6,-80.0333,80.71,87,100,10.51
575,Hovd,MN,2021-12-21 17:25:52,overcast clouds,48.0056,91.6419,16.9,76,99,4.5
576,Siyabuswa,ZA,2021-12-21 17:25:52,broken clouds,-25.1132,29.0445,78.42,42,73,1.66
577,Shieli,KZ,2021-12-21 17:25:53,overcast clouds,44.1667,66.75,53.37,33,100,17.63
578,Gisborne,NZ,2021-12-21 17:24:04,broken clouds,-38.6533,178.0042,63.95,69,53,9.24
579,Pampas,PE,2021-12-21 17:25:53,overcast clouds,-12.4,-74.9,64.89,49,98,6.24
580,Kostyantynivka,UA,2021-12-21 17:25:54,light snow,48.5277,37.7069,23.07,88,100,8.9
581,Macheng,CN,2021-12-21 17:25:54,clear sky,31.1783,115.0319,49.53,49,0,2.37
582,Verin,ES,2021-12-21 17:25:54,overcast clouds,41.9415,-7.4381,57.56,95,100,5.88
583,Ust-Maya,RU,2021-12-21 17:25:55,overcast clouds,60.4167,134.5333,-35.03,100,100,0.27
584,Ilebo,CD,2021-12-21 17:25:55,overcast clouds,-4.3167,20.5833,79.56,75,100,0.6
585,Vengerovo,RU,2021-12-21 17:25:55,overcast clouds,55.6848,76.7471,8.1,96,88,7.49
586,Shahr-E Babak,IR,2021-12-21 17:25:56,broken clouds,30.1165,55.1186,50.27,66,76,9.98
587,Sahuaripa,MX,2021-12-21 17:25:56,few clouds,29.05,-109.2333,67.42,16,24,1.77
588,Onufriyivka,UA,2021-12-21 17:25:57,overcast clouds,48.9072,33.4487,18.39,64,100,13.69
589,Barra Do Corda,BR,2021-12-21 17:25:57,light rain,-5.5,-45.25,84.06,78,100,2.3
590,Falam,MM,2021-12-21 17:25:57,broken clouds,22.9167,93.6833,46.94,94,62,0.89
591,Riyadh,SA,2021-12-21 17:25:58,clear sky,24.6877,46.7219,62.74,29,0,15.48
592,Vallenar,CL,2021-12-21 17:25:58,few clouds,-28.5708,-70.7581,83.53,33,13,10.69
593,Houma,US,2021-12-21 17:24:52,broken clouds,29.5958,-90.7195,51.8,77,75,12.66
594,Portel,BR,2021-12-21 17:25:58,overcast clouds,-1.9356,-50.8211,92.21,43,98,4.94
595,Namatanai,PG,2021-12-21 17:25:59,overcast clouds,-3.6667,152.4333,79.52,83,100,4.36
596,Lac Du Bonnet,CA,2021-12-21 17:25:59,overcast clouds,50.2536,-96.0612,5.43,87,100,5.12
597,Yeppoon,AU,2021-12-21 17:25:59,clear sky,-23.1333,150.7333,69.58,73,1,4.03
598,Port Macquarie,AU,2021-12-21 17:22:24,light rain,-31.4333,152.9167,73.36,89,81,5.97
599,New Castle,US,2021-12-21 17:26:00,clear sky,41.0037,-80.347,42.08,68,1,6.91
600,Hashtrud,IR,2021-12-21 17:26:00,scattered clouds,37.4779,47.0508,30.15,81,31,16.53
601,Irondale,US,2021-12-21 17:23:23,overcast clouds,33.5382,-86.7072,47.79,77,90,4.61
602,Kagal,IN,2021-12-21 17:26:01,clear sky,16.5833,74.3167,67.35,53,8,2.68
603,Ballina,AU,2021-12-21 17:26:01,broken clouds,-28.8667,153.5667,73.58,88,75,5.75
604,Akonolinga,CM,2021-12-21 17:27:01,broken clouds,3.7667,12.25,83.66,36,73,1.59
605,College,US,2021-12-21 17:27:02,clear sky,64.8569,-147.8028,19.72,78,1,14.97
606,Plettenberg Bay,ZA,2021-12-21 17:27:02,scattered clouds,-34.0527,23.3716,70.68,83,44,4.65
607,Goya,AR,2021-12-21 17:27:02,clear sky,-29.14,-59.2626,105.49,19,1,6.38
608,Estelle,US,2021-12-21 17:27:03,overcast clouds,29.8458,-90.1067,50.05,78,90,8.05
609,Yarovoye,RU,2021-12-21 17:27:03,overcast clouds,52.9273,78.58,14.02,100,99,7.36
610,Bereda,ES,2021-12-21 17:27:03,overcast clouds,43.2686,-7.5406,58.75,94,91,2.51
611,Sosua,DO,2021-12-21 17:27:04,few clouds,19.7667,-70.5167,85.98,70,20,11.5
612,Bismarck,US,2021-12-21 17:27:04,few clouds,46.8083,-100.7837,18.21,79,20,16.11
613,Gryazi,RU,2021-12-21 17:27:05,overcast clouds,52.4966,39.9359,7.95,87,96,7.25
614,Cortez,US,2021-12-21 17:27:05,clear sky,37.3489,-108.5859,43.7,54,1,0.0
615,Bandar-E Lengeh,IR,2021-12-21 17:27:05,scattered clouds,26.5579,54.8807,75.31,69,27,9.22
616,Mitsamiouli,KM,2021-12-21 17:27:06,few clouds,-11.3847,43.2844,82.69,78,20,4.61
617,Oranjemund,NA,2021-12-21 17:27:06,scattered clouds,-28.55,16.4333,67.42,72,36,1.92
618,Jardim,BR,2021-12-21 17:27:06,broken clouds,-21.4803,-56.1381,100.63,21,70,3.91
619,Eston,CA,2021-12-21 17:27:07,broken clouds,51.1501,-108.7514,4.89,77,79,11.23
620,Byron Bay,AU,2021-12-21 17:27:07,broken clouds,-28.65,153.6167,73.87,82,63,11.77
621,Khani,GE,2021-12-21 17:27:07,snow,41.9563,42.9566,29.77,98,100,4.85
622,Grand-Lahou,CI,2021-12-21 17:27:08,broken clouds,5.1367,-5.0242,83.46,68,76,10.29
623,Praia,CV,2021-12-21 17:27:08,scattered clouds,14.9215,-23.5087,77.54,61,40,19.57
624,Ronneby,SE,2021-12-21 17:27:08,clear sky,56.21,15.276,18.1,100,0,0.0
625,Matara,LK,2021-12-21 17:27:09,few clouds,5.9485,80.5353,76.73,90,13,0.81
626,Zaragoza,ES,2021-12-21 17:27:09,mist,41.6561,-0.8773,41.45,93,20,4.61
627,Portland,US,2021-12-21 17:27:06,broken clouds,45.5234,-122.6762,41.2,90,75,10.0
628,Wichita Falls,US,2021-12-21 17:27:09,clear sky,33.9137,-98.4934,55.17,65,1,8.99
629,Ossora,RU,2021-12-21 17:27:10,light snow,59.2353,163.0719,15.84,91,100,15.28
630,Batagay-Alyta,RU,2021-12-21 17:27:10,overcast clouds,67.8006,130.4114,-29.99,95,97,3.09
631,Qaqortoq,GL,2021-12-21 17:27:10,overcast clouds,60.7167,-46.0333,46.9,88,100,0.87
632,Port Moresby,PG,2021-12-21 17:27:11,scattered clouds,-9.4431,147.1797,76.24,87,48,3.74
633,Suntar,RU,2021-12-21 17:27:11,broken clouds,62.1444,117.6319,-45.92,100,81,2.28
634,Rosetta,EG,2021-12-21 17:27:11,clear sky,31.4044,30.4164,59.74,76,9,15.35
635,Springdale,US,2021-12-21 17:22:15,clear sky,36.1867,-94.1288,48.45,69,1,8.99
636,Buraydah,SA,2021-12-21 17:27:12,clear sky,26.326,43.975,57.65,25,0,8.7
637,Khotyn,UA,2021-12-21 17:27:12,few clouds,48.4833,26.5,21.47,60,23,9.15
638,Jian,CN,2021-12-21 17:27:13,clear sky,27.1172,114.9793,51.42,82,1,0.69
639,Pitiquito,MX,2021-12-21 17:27:13,broken clouds,30.7,-112.0833,57.4,28,70,1.07
640,Nouadhibou,MR,2021-12-21 17:27:13,broken clouds,20.931,-17.0347,73.38,53,84,11.5
641,Mnogovershinnyy,RU,2021-12-21 17:27:14,overcast clouds,53.9353,139.9242,-8.41,93,100,7.9
642,Moussoro,TD,2021-12-21 17:27:14,clear sky,13.6408,16.4901,76.46,17,2,13.22
643,Neuquen,AR,2021-12-21 17:27:14,clear sky,-38.9516,-68.0591,85.89,26,0,2.3
644,Mangai,CD,2021-12-21 17:27:15,overcast clouds,-4.05,19.5333,79.54,74,99,1.68
645,Lubumbashi,CD,2021-12-21 17:27:15,overcast clouds,-11.6609,27.4794,66.11,92,96,1.81
646,Gaya,IN,2021-12-21 17:24:49,mist,24.7833,85.0,51.71,87,1,3.44
647,Samokov,BG,2021-12-21 17:27:15,scattered clouds,42.3333,23.55,23.68,86,47,5.73
648,Ondjiva,AO,2021-12-21 17:27:16,broken clouds,-17.0667,15.7333,89.85,22,69,3.69
649,Rumoi,JP,2021-12-21 17:27:16,light snow,43.9344,141.6428,24.15,79,94,19.17
650,Yangjiang,CN,2021-12-21 17:27:16,few clouds,21.85,111.9667,58.87,89,16,4.05
651,Ca Mau,VN,2021-12-21 17:27:17,few clouds,9.1769,105.15,74.93,94,23,3.8
652,General Bravo,MX,2021-12-21 17:27:17,clear sky,25.8,-99.1667,64.81,42,0,3.78
653,Paredon,MX,2021-12-21 17:28:17,clear sky,16.0333,-93.8667,87.33,50,5,15.46
654,Kungurtug,RU,2021-12-21 17:28:18,overcast clouds,50.5994,97.5228,16.79,96,100,2.73
655,Houston,US,2021-12-21 17:27:58,clear sky,29.7633,-95.3633,58.14,62,1,3.0
656,Oktyabrskoye,RU,2021-12-21 17:28:18,light snow,43.0645,44.7417,30.34,100,90,4.47
657,Ketchikan,US,2021-12-21 17:24:29,snow,55.3422,-131.6461,32.47,93,90,9.22
658,Juegang,CN,2021-12-21 17:28:19,clear sky,32.3174,121.1855,44.91,67,0,4.29
659,Sumedang,ID,2021-12-21 17:28:19,overcast clouds,-6.8592,107.9207,71.96,96,100,1.61
660,Pastavy,BY,2021-12-21 17:28:19,scattered clouds,55.1168,26.8326,15.75,70,29,7.02
661,Kudat,MY,2021-12-21 17:28:20,few clouds,6.8837,116.8477,82.33,83,20,4.61
662,Priargunsk,RU,2021-12-21 17:28:20,clear sky,50.3691,119.1012,-25.71,98,5,1.9
663,Shimoda,JP,2021-12-21 17:28:21,clear sky,34.6667,138.95,48.11,69,0,14.92
664,Kloulklubed,PW,2021-12-21 17:24:13,overcast clouds,7.0419,134.2556,77.5,79,100,19.44
665,Ust-Omchug,RU,2021-12-21 17:28:21,overcast clouds,61.15,149.6333,-32.4,96,98,2.84
666,Rzhev,RU,2021-12-21 17:28:21,overcast clouds,56.2624,34.3282,3.16,94,100,7.2
667,Dwarka,IN,2021-12-21 17:28:22,broken clouds,22.2394,68.9678,72.03,67,51,8.48
668,Sterling,US,2021-12-21 17:26:27,overcast clouds,39.0062,-77.4286,42.62,63,90,0.0
669,Banda Aceh,ID,2021-12-21 17:28:22,overcast clouds,5.5577,95.3222,77.16,84,96,5.57
670,Amga,RU,2021-12-21 17:28:22,overcast clouds,60.8953,131.9608,-37.84,99,98,0.4
671,Wajir,KE,2021-12-21 17:28:23,thunderstorm,1.7471,40.0573,80.56,74,75,0.0
672,Bahia Blanca,AR,2021-12-21 17:28:23,clear sky,-38.7196,-62.2724,87.42,33,1,5.26
673,Den Helder,NL,2021-12-21 17:28:23,clear sky,52.9599,4.7593,37.02,85,1,4.61
674,Torrington,US,2021-12-21 17:26:24,broken clouds,41.8007,-73.1212,41.05,63,75,1.99
675,Eyl,SO,2021-12-21 17:28:24,overcast clouds,7.9803,49.8164,76.96,69,100,19.77
676,Thunder Bay,CA,2021-12-21 17:25:50,snow,48.4001,-89.3168,12.29,87,90,8.05
677,Jonuta,MX,2021-12-21 17:28:24,overcast clouds,18.0833,-92.1333,70.65,88,97,4.47
678,Dharchula,IN,2021-12-21 17:28:25,clear sky,29.85,80.5333,44.8,37,4,7.85
679,Mareeba,AU,2021-12-21 17:28:25,scattered clouds,-17.0,145.4333,72.32,98,44,2.42
680,Worthington,US,2021-12-21 17:28:25,clear sky,40.0931,-83.018,42.08,76,1,1.99
681,Maniitsoq,GL,2021-12-21 17:28:26,overcast clouds,65.4167,-52.9,38.91,58,100,20.56
682,Nosy Varika,MG,2021-12-21 17:28:26,moderate rain,-20.5833,48.5333,76.75,90,99,11.56
683,Novaya Bryan,RU,2021-12-21 17:28:26,few clouds,51.7159,108.2691,-23.03,95,14,2.46
684,Luba,GQ,2021-12-21 17:28:26,broken clouds,3.4568,8.5547,84.09,67,66,10.45
685,Lagunas,PE,2021-12-21 17:28:27,broken clouds,-5.2269,-75.6753,93.43,46,74,4.68
686,Seddon,AU,2021-12-21 17:28:27,overcast clouds,-37.8068,144.8916,62.2,75,90,4.0
687,Saint-Joseph,RE,2021-12-21 17:28:27,light rain,-21.3667,55.6167,77.38,84,63,11.95
688,Puntarenas,CR,2021-12-21 17:28:28,overcast clouds,9.9763,-84.8384,87.73,63,96,5.91
689,Babstovo,RU,2021-12-21 17:28:28,few clouds,48.1167,132.4833,-13.49,87,23,7.78
690,Ostrovnoy,RU,2021-12-21 17:28:29,overcast clouds,68.0531,39.5131,24.73,67,100,18.3
691,Qeshm,IR,2021-12-21 17:28:29,scattered clouds,26.9581,56.2719,75.09,73,40,18.7
692,Vientiane,LA,2021-12-21 17:28:28,clear sky,17.9667,102.6,69.91,99,8,3.47
693,Carlyle,US,2021-12-21 17:26:44,clear sky,38.6103,-89.3726,45.14,81,0,3.0
694,Nichinan,JP,2021-12-21 17:28:30,overcast clouds,31.6,131.3667,53.76,78,100,5.55
695,Egvekinot,RU,2021-12-21 17:28:30,clear sky,66.3167,-179.1667,-21.75,76,0,2.89
696,Montbrison,FR,2021-12-21 17:28:30,clear sky,45.6667,4.0833,31.1,82,2,0.89
697,Dragu,RO,2021-12-21 17:28:31,overcast clouds,47.0167,23.4,26.67,79,100,10.11
